Location,Population,date,HighestInfectionCount,PercentPopulationInfected
Cape Verde,593162,05/01/21,11983,2.02
Chile,19603736,22/08/20,395708,2.02
Costa Rica,5180836,26/10/20,104460,2.02
Brazil,215313504,14/09/20,4353602,2.02
Canada,38454328,29/01/21,776006,2.02
Greece,10384972,09/03/21,209462,2.02
Germany,83369840,30/12/20,1687185,2.02
Gibraltar,32677,24/10/20,660,2.02
Dominican Republic,11228821,11/02/21,226714,2.02
Ecuador,18001002,21/04/21,362843,2.02
Eswatini,1201680,28/07/21,24247,2.02
Finland,5540745,06/08/21,111736,2.02
France,67813000,30/10/20,1371988,2.02
Gabon,2388997,09/07/22,48157,2.02
Gabon,2388997,10/07/22,48157,2.02
Gabon,2388997,11/07/22,48157,2.02
Gabon,2388997,12/07/22,48157,2.02
Gabon,2388997,13/07/22,48157,2.02
Gabon,2388997,14/07/22,48157,2.02
Gabon,2388997,15/07/22,48289,2.02
Gabon,2388997,16/07/22,48289,2.02
Gabon,2388997,17/07/22,48289,2.02
Gabon,2388997,18/07/22,48289,2.02
Gabon,2388997,19/07/22,48289,2.02
Gabon,2388997,20/07/22,48289,2.02
Gabon,2388997,21/07/22,48289,2.02
Gabon,2388997,22/07/22,48289,2.02
Gabon,2388997,30/06/22,47939,2.01
Gabon,2388997,01/07/22,47939,2.01
Gabon,2388997,02/07/22,47939,2.01
Gabon,2388997,03/07/22,47939,2.01
Gabon,2388997,04/07/22,47939,2.01
Gabon,2388997,05/07/22,47939,2.01
Gabon,2388997,06/07/22,47939,2.01
Gabon,2388997,07/07/22,47939,2.01
Gabon,2388997,08/07/22,47939,2.01
Dominican Republic,11228821,10/02/21,225472,2.01
Ecuador,18001002,20/04/21,361154,2.01
Faeroe Islands,53117,19/09/21,1067,2.01
Faeroe Islands,53117,20/09/21,1070,2.01
Europe,744807803,19/11/20,15000010,2.01
European Union,450146793,13/11/20,9032626,2.01
Canada,38454328,28/01/21,771318,2.01
Cape Verde,593162,03/01/21,11920,2.01
Cape Verde,593162,04/01/21,11949,2.01
Bulgaria,6781955,26/11/20,136628,2.01
Cuba,11212198,09/07/21,224818,2.01
Cyprus,896007,22/12/20,18004,2.01
Bosnia and Herzegovina,3233530,10/11/20,65024,2.01
Botswana,2630300,24/05/21,52865,2.01
Botswana,2630300,25/05/21,52865,2.01
Botswana,2630300,26/05/21,52865,2.01
Brazil,215313504,12/09/20,4318971,2.01
Brazil,215313504,13/09/20,4332991,2.01
Chile,19603736,21/08/20,393769,2.01
Colombia,51874028,28/10/20,1041935,2.01
Bolivia,12224114,24/02/21,245719,2.01
Azerbaijan,10358078,23/12/20,208211,2.01
Bahamas,409989,02/02/21,8223,2.01
Bahamas,409989,03/02/21,8231,2.01
Bahamas,409989,04/02/21,8247,2.01
Bahamas,409989,05/02/21,8256,2.01
Bahamas,409989,06/02/21,8256,2.01
Bahamas,409989,07/02/21,8256,2.01
Barbados,281646,09/09/21,5651,2.01
Albania,2842318,29/12/20,57146,2.01
Bermuda,64207,01/04/21,1292,2.01
Bermuda,64207,02/04/21,1292,2.01
Bermuda,64207,03/04/21,1292,2.01
Guyana,808727,25/05/21,16235,2.01
Guatemala,17843914,28/07/21,358798,2.01
High income,1250514600,16/11/20,24968055,2
Germany,83369840,29/12/20,1664726,2
Greenland,56494,19/11/21,1129,2
Greenland,56494,20/11/21,1129,2
Greenland,56494,21/11/21,1129,2
Chile,19603736,20/08/20,391849,2
Brunei,449002,10/10/21,8980,2
Cape Verde,593162,31/12/20,11840,2
Cape Verde,593162,01/01/21,11872,2
Cape Verde,593162,02/01/21,11883,2
Curacao,191173,17/12/20,3823,2
Gabon,2388997,01/06/22,47677,2
Gabon,2388997,02/06/22,47677,2
Gabon,2388997,03/06/22,47677,2
Gabon,2388997,04/06/22,47677,2
Gabon,2388997,05/06/22,47677,2
Gabon,2388997,06/06/22,47677,2
Gabon,2388997,07/06/22,47677,2
Gabon,2388997,08/06/22,47677,2
Gabon,2388997,09/06/22,47711,2
Gabon,2388997,10/06/22,47711,2
Gabon,2388997,11/06/22,47711,2
Gabon,2388997,12/06/22,47711,2
Gabon,2388997,13/06/22,47711,2
Gabon,2388997,14/06/22,47711,2
Gabon,2388997,15/06/22,47711,2
Gabon,2388997,16/06/22,47711,2
Gabon,2388997,17/06/22,47742,2
Gabon,2388997,18/06/22,47742,2
Gabon,2388997,19/06/22,47742,2
Gabon,2388997,20/06/22,47742,2
Gabon,2388997,21/06/22,47742,2
Gabon,2388997,22/06/22,47742,2
Gabon,2388997,23/06/22,47824,2
Gabon,2388997,24/06/22,47824,2
Gabon,2388997,25/06/22,47824,2
Gabon,2388997,26/06/22,47824,2
Gabon,2388997,27/06/22,47824,2
Gabon,2388997,28/06/22,47824,2
Gabon,2388997,29/06/22,47824,2
El Salvador,6336393,21/01/22,127012,2
El Salvador,6336393,22/01/22,127012,2
El Salvador,6336393,23/01/22,127012,2
El Salvador,6336393,24/01/22,127012,2
El Salvador,6336393,25/01/22,127012,2
El Salvador,6336393,26/01/22,127012,2
El Salvador,6336393,27/01/22,127012,2
El Salvador,6336393,28/01/22,127012,2
Finland,5540745,05/08/21,110860,2
Dominican Republic,11228821,08/02/21,224119,2
Dominican Republic,11228821,09/02/21,224538,2
Ecuador,18001002,18/04/21,360546,2
Ecuador,18001002,19/04/21,360563,2
Bolivia,12224114,23/02/21,244380,2
Antigua and Barbuda,93772,06/09/21,1878,2
Armenia,2780472,10/10/20,55736,2
Anguilla,15877,13/09/21,318,2
Anguilla,15877,14/09/21,318,2
Anguilla,15877,15/09/21,318,2
Belarus,9534956,29/12/20,190404,2
Bahrain,1472237,05/07/20,29367,1.99
Antigua and Barbuda,93772,05/09/21,1870,1.99
Argentina,45510324,12/10/20,903730,1.99
Bhutan,782457,08/03/22,15560,1.99
Bolivia,12224114,22/02/21,243176,1.99
Azerbaijan,10358078,22/12/20,205877,1.99
Bahamas,409989,26/01/21,8140,1.99
Bahamas,409989,27/01/21,8161,1.99
Bahamas,409989,28/01/21,8161,1.99
Bahamas,409989,29/01/21,8167,1.99
Bahamas,409989,30/01/21,8174,1.99
Bahamas,409989,31/01/21,8174,1.99
Bahamas,409989,01/02/21,8174,1.99
Albania,2842318,28/12/20,56572,1.99
Canada,38454328,27/01/21,766674,1.99
Chile,19603736,19/08/20,390037,1.99
Colombia,51874028,27/10/20,1033218,1.99
Cape Verde,593162,30/12/20,11793,1.99
Brazil,215313504,11/09/20,4288171,1.99
Costa Rica,5180836,24/10/20,103088,1.99
Costa Rica,5180836,25/10/20,103088,1.99
Greece,10384972,08/03/21,206281,1.99
Guyana,808727,23/05/21,16130,1.99
Guyana,808727,24/05/21,16130,1.99
Guatemala,17843914,27/07/21,355223,1.99
Dominican Republic,11228821,07/02/21,223398,1.99
Ecuador,18001002,17/04/21,358157,1.99
Gabon,2388997,12/02/22,47426,1.99
Gabon,2388997,13/02/22,47426,1.99
Gabon,2388997,14/02/22,47446,1.99
Gabon,2388997,15/02/22,47446,1.99
Gabon,2388997,16/02/22,47446,1.99
Gabon,2388997,17/02/22,47467,1.99
Gabon,2388997,18/02/22,47484,1.99
Gabon,2388997,19/02/22,47484,1.99
Gabon,2388997,20/02/22,47484,1.99
Gabon,2388997,21/02/22,47506,1.99
Gabon,2388997,22/02/22,47506,1.99
Gabon,2388997,23/02/22,47520,1.99
Gabon,2388997,24/02/22,47520,1.99
Gabon,2388997,25/02/22,47520,1.99
Gabon,2388997,26/02/22,47520,1.99
Gabon,2388997,27/02/22,47534,1.99
Gabon,2388997,28/02/22,47543,1.99
Gabon,2388997,01/03/22,47543,1.99
Gabon,2388997,02/03/22,47543,1.99
Gabon,2388997,03/03/22,47543,1.99
Gabon,2388997,04/03/22,47543,1.99
Gabon,2388997,05/03/22,47559,1.99
Gabon,2388997,06/03/22,47559,1.99
Gabon,2388997,07/03/22,47559,1.99
Gabon,2388997,08/03/22,47562,1.99
Gabon,2388997,09/03/22,47564,1.99
Gabon,2388997,10/03/22,47564,1.99
Gabon,2388997,11/03/22,47564,1.99
Gabon,2388997,12/03/22,47564,1.99
Gabon,2388997,13/03/22,47564,1.99
Gabon,2388997,14/03/22,47570,1.99
Gabon,2388997,15/03/22,47570,1.99
Gabon,2388997,16/03/22,47570,1.99
Gabon,2388997,17/03/22,47570,1.99
Gabon,2388997,18/03/22,47570,1.99
Gabon,2388997,19/03/22,47570,1.99
Gabon,2388997,20/03/22,47570,1.99
Gabon,2388997,21/03/22,47581,1.99
Gabon,2388997,22/03/22,47581,1.99
Gabon,2388997,23/03/22,47581,1.99
Gabon,2388997,24/03/22,47584,1.99
Gabon,2388997,25/03/22,47584,1.99
Gabon,2388997,26/03/22,47584,1.99
Gabon,2388997,27/03/22,47584,1.99
Gabon,2388997,28/03/22,47584,1.99
Gabon,2388997,29/03/22,47584,1.99
Gabon,2388997,30/03/22,47584,1.99
Gabon,2388997,31/03/22,47584,1.99
Gabon,2388997,01/04/22,47586,1.99
Gabon,2388997,02/04/22,47586,1.99
Gabon,2388997,03/04/22,47586,1.99
Gabon,2388997,04/04/22,47588,1.99
Gabon,2388997,05/04/22,47588,1.99
Gabon,2388997,06/04/22,47588,1.99
Gabon,2388997,07/04/22,47588,1.99
Gabon,2388997,08/04/22,47588,1.99
Gabon,2388997,09/04/22,47588,1.99
Gabon,2388997,10/04/22,47588,1.99
Gabon,2388997,11/04/22,47588,1.99
Gabon,2388997,12/04/22,47588,1.99
Gabon,2388997,13/04/22,47591,1.99
Gabon,2388997,14/04/22,47591,1.99
Gabon,2388997,15/04/22,47591,1.99
Gabon,2388997,16/04/22,47594,1.99
Gabon,2388997,17/04/22,47594,1.99
Gabon,2388997,18/04/22,47594,1.99
Gabon,2388997,19/04/22,47594,1.99
Gabon,2388997,20/04/22,47594,1.99
Gabon,2388997,21/04/22,47594,1.99
Gabon,2388997,22/04/22,47594,1.99
Gabon,2388997,23/04/22,47597,1.99
Gabon,2388997,24/04/22,47597,1.99
Gabon,2388997,25/04/22,47597,1.99
Gabon,2388997,26/04/22,47597,1.99
Gabon,2388997,27/04/22,47597,1.99
Gabon,2388997,28/04/22,47602,1.99
Gabon,2388997,29/04/22,47602,1.99
Gabon,2388997,30/04/22,47602,1.99
Gabon,2388997,01/05/22,47602,1.99
Gabon,2388997,02/05/22,47602,1.99
Gabon,2388997,03/05/22,47602,1.99
Gabon,2388997,04/05/22,47602,1.99
Gabon,2388997,05/05/22,47602,1.99
Gabon,2388997,06/05/22,47602,1.99
Gabon,2388997,07/05/22,47602,1.99
Gabon,2388997,08/05/22,47602,1.99
Gabon,2388997,09/05/22,47608,1.99
Gabon,2388997,10/05/22,47608,1.99
Gabon,2388997,11/05/22,47608,1.99
Gabon,2388997,12/05/22,47608,1.99
Gabon,2388997,13/05/22,47608,1.99
Gabon,2388997,14/05/22,47608,1.99
Gabon,2388997,15/05/22,47608,1.99
Gabon,2388997,16/05/22,47608,1.99
Gabon,2388997,17/05/22,47608,1.99
Gabon,2388997,18/05/22,47608,1.99
Gabon,2388997,19/05/22,47608,1.99
Gabon,2388997,20/05/22,47608,1.99
Gabon,2388997,21/05/22,47622,1.99
Gabon,2388997,22/05/22,47622,1.99
Gabon,2388997,23/05/22,47622,1.99
Gabon,2388997,24/05/22,47622,1.99
Gabon,2388997,25/05/22,47622,1.99
Gabon,2388997,26/05/22,47622,1.99
Gabon,2388997,27/05/22,47622,1.99
Gabon,2388997,28/05/22,47622,1.99
Gabon,2388997,29/05/22,47622,1.99
Gabon,2388997,30/05/22,47650,1.99
Gabon,2388997,31/05/22,47650,1.99
Czechia,10493990,21/10/20,208915,1.99
Faeroe Islands,53117,18/09/21,1059,1.99
Finland,5540745,04/08/21,110076,1.99
Gabon,2388997,04/02/22,47247,1.98
Gabon,2388997,05/02/22,47247,1.98
Gabon,2388997,06/02/22,47247,1.98
Gabon,2388997,07/02/22,47362,1.98
Gabon,2388997,08/02/22,47362,1.98
Gabon,2388997,09/02/22,47399,1.98
Gabon,2388997,10/02/22,47399,1.98
Gabon,2388997,11/02/22,47399,1.98
Dominican Republic,11228821,06/02/21,222148,1.98
Ecuador,18001002,16/04/21,355964,1.98
Europe,744807803,18/11/20,14730685,1.98
Faeroe Islands,53117,16/09/21,1050,1.98
Faeroe Islands,53117,17/09/21,1053,1.98
Estonia,1326064,29/12/20,26283,1.98
Cook Islands,17032,14/03/22,338,1.98
Canada,38454328,26/01/21,762223,1.98
Cyprus,896007,21/12/20,17718,1.98
Chile,19603736,17/08/20,387502,1.98
Chile,19603736,18/08/20,388855,1.98
Colombia,51874028,26/10/20,1025052,1.98
Cape Verde,593162,28/12/20,11723,1.98
Cape Verde,593162,29/12/20,11752,1.98
Albania,2842318,27/12/20,56254,1.98
Armenia,2780472,09/10/20,55087,1.98
Aruba,106459,01/09/20,2104,1.98
Belgium,11655923,19/10/20,230480,1.98
Belize,405285,08/12/20,8013,1.98
Barbados,281646,08/09/21,5573,1.98
Belarus,9534956,28/12/20,188588,1.98
Bahamas,409989,22/01/21,8101,1.98
Bahamas,409989,23/01/21,8101,1.98
Bahamas,409989,24/01/21,8101,1.98
Bahamas,409989,25/01/21,8133,1.98
Bolivia,12224114,20/02/21,241771,1.98
Bolivia,12224114,21/02/21,242292,1.98
Guatemala,17843914,26/07/21,352584,1.98
Guyana,808727,22/05/21,16014,1.98
Greece,10384972,07/03/21,205120,1.98
Greenland,56494,18/11/21,1116,1.98
Germany,83369840,28/12/20,1651834,1.98
Germany,83369840,27/12/20,1640858,1.97
High income,1250514600,15/11/20,24611569,1.97
Guatemala,17843914,24/07/21,350816,1.97
Guatemala,17843914,25/07/21,352088,1.97
Cape Verde,593162,23/12/20,11668,1.97
Cape Verde,593162,24/12/20,11688,1.97
Cape Verde,593162,25/12/20,11696,1.97
Cape Verde,593162,26/12/20,11698,1.97
Cape Verde,593162,27/12/20,11714,1.97
Canada,38454328,25/01/21,757859,1.97
Costa Rica,5180836,23/10/20,101826,1.97
Chile,19603736,16/08/20,385946,1.97
Brazil,215313504,10/09/20,4246638,1.97
Curacao,191173,16/12/20,3767,1.97
Eswatini,1201680,27/07/21,23708,1.97
Ecuador,18001002,15/04/21,355431,1.97
Fiji,929769,19/07/21,18298,1.97
Finland,5540745,03/08/21,109236,1.97
Gabon,2388997,02/02/22,47148,1.97
Gabon,2388997,03/02/22,47148,1.97
Faeroe Islands,53117,15/09/21,1046,1.97
Denmark,5882259,15/12/20,116087,1.97
Bolivia,12224114,19/02/21,240676,1.97
Azerbaijan,10358078,21/12/20,203593,1.97
Bahamas,409989,18/01/21,8067,1.97
Bahamas,409989,19/01/21,8068,1.97
Bahamas,409989,20/01/21,8075,1.97
Bahamas,409989,21/01/21,8088,1.97
Anguilla,15877,10/09/21,312,1.97
Anguilla,15877,11/09/21,312,1.97
Anguilla,15877,12/09/21,312,1.97
Andorra,79843,18/09/20,1564,1.96
Andorra,79843,19/09/20,1564,1.96
Andorra,79843,20/09/20,1564,1.96
Belize,405285,07/12/20,7953,1.96
Albania,2842318,26/12/20,55755,1.96
Argentina,45510324,11/10/20,894206,1.96
Armenia,2780472,08/10/20,54473,1.96
Austria,8939617,12/11/20,174910,1.96
Bahamas,409989,15/01/21,8021,1.96
Bahamas,409989,16/01/21,8032,1.96
Bahamas,409989,17/01/21,8032,1.96
Bolivia,12224114,18/02/21,239524,1.96
Bahrain,1472237,04/07/20,28857,1.96
Belarus,9534956,27/12/20,186747,1.96
Croatia,4030361,13/11/20,78978,1.96
Canada,38454328,24/01/21,752507,1.96
Bulgaria,6781955,25/11/20,133060,1.96
Cape Verde,593162,21/12/20,11600,1.96
Cape Verde,593162,22/12/20,11636,1.96
Bosnia and Herzegovina,3233530,09/11/20,63419,1.96
Botswana,2630300,20/05/21,51620,1.96
Botswana,2630300,21/05/21,51620,1.96
Botswana,2630300,22/05/21,51620,1.96
Botswana,2630300,23/05/21,51620,1.96
Chile,19603736,15/08/20,383902,1.96
Colombia,51874028,25/10/20,1015885,1.96
Gibraltar,32677,23/10/20,641,1.96
Greece,10384972,06/03/21,203978,1.96
Finland,5540745,02/08/21,108343,1.96
Dominican Republic,11228821,05/02/21,220426,1.96
European Union,450146793,12/11/20,8825076,1.96
Faeroe Islands,53117,14/09/21,1041,1.96
Gabon,2388997,28/01/22,46722,1.96
Gabon,2388997,29/01/22,46722,1.96
Gabon,2388997,30/01/22,46722,1.96
Gabon,2388997,31/01/22,46925,1.96
Gabon,2388997,01/02/22,46925,1.96
France,67813000,29/10/20,1322515,1.95
Gabon,2388997,26/01/22,46469,1.95
Gabon,2388997,27/01/22,46469,1.95
Finland,5540745,01/08/21,107866,1.95
Estonia,1326064,28/12/20,25808,1.95
Faeroe Islands,53117,11/09/21,1035,1.95
Faeroe Islands,53117,12/09/21,1035,1.95
Faeroe Islands,53117,13/09/21,1037,1.95
Dominican Republic,11228821,04/02/21,218948,1.95
Ecuador,18001002,14/04/21,350539,1.95
El Salvador,6336393,14/01/22,123577,1.95
El Salvador,6336393,15/01/22,123577,1.95
El Salvador,6336393,16/01/22,123577,1.95
El Salvador,6336393,17/01/22,123577,1.95
El Salvador,6336393,18/01/22,123577,1.95
El Salvador,6336393,19/01/22,123577,1.95
El Salvador,6336393,20/01/22,123577,1.95
Chile,19603736,14/08/20,382111,1.95
Cuba,11212198,08/07/21,218396,1.95
Cyprus,896007,20/12/20,17476,1.95
Canada,38454328,23/01/21,748567,1.95
Brazil,215313504,09/09/20,4205877,1.95
Cape Verde,593162,19/12/20,11567,1.95
Cape Verde,593162,20/12/20,11579,1.95
Barbados,281646,07/09/21,5486,1.95
Albania,2842318,25/12/20,55380,1.95
Bolivia,12224114,17/02/21,238495,1.95
Azerbaijan,10358078,20/12/20,202088,1.95
Bahamas,409989,11/01/21,8004,1.95
Bahamas,409989,12/01/21,8004,1.95
Bahamas,409989,13/01/21,8011,1.95
Bahamas,409989,14/01/21,8011,1.95
Guatemala,17843914,23/07/21,347496,1.95
Guyana,808727,20/05/21,15743,1.95
Guyana,808727,21/05/21,15743,1.95
Georgia,3744385,13/11/20,73154,1.95
Germany,83369840,26/12/20,1627103,1.95
Greece,10384972,05/03/21,201677,1.94
Greenland,56494,17/11/21,1095,1.94
High income,1250514600,14/11/20,24289257,1.94
Cape Verde,593162,17/12/20,11502,1.94
Cape Verde,593162,18/12/20,11526,1.94
Chile,19603736,13/08/20,380034,1.94
Colombia,51874028,24/10/20,1007711,1.94
Brazil,215313504,08/09/20,4168790,1.94
Costa Rica,5180836,22/10/20,100616,1.94
Canada,38454328,22/01/21,744265,1.94
El Salvador,6336393,10/01/22,122628,1.94
El Salvador,6336393,11/01/22,122628,1.94
El Salvador,6336393,12/01/22,123025,1.94
El Salvador,6336393,13/01/22,123025,1.94
Finland,5540745,31/07/21,107458,1.94
Eswatini,1201680,26/07/21,23347,1.94
Europe,744807803,17/11/20,14473828,1.94
Faeroe Islands,53117,10/09/21,1032,1.94
Bahamas,409989,06/01/21,7945,1.94
Bahamas,409989,07/01/21,7959,1.94
Bahamas,409989,08/01/21,7969,1.94
Bahamas,409989,09/01/21,7969,1.94
Bahamas,409989,10/01/21,7969,1.94
Belarus,9534956,26/12/20,184922,1.94
Bolivia,12224114,14/02/21,236732,1.94
Bolivia,12224114,15/02/21,237144,1.94
Bolivia,12224114,16/02/21,237706,1.94
Argentina,45510324,10/10/20,883882,1.94
Armenia,2780472,07/10/20,53755,1.93
Bahamas,409989,03/01/21,7914,1.93
Bahamas,409989,04/01/21,7924,1.93
Bahamas,409989,05/01/21,7928,1.93
Bhutan,782457,07/03/22,15119,1.93
Bolivia,12224114,13/02/21,236036,1.93
Bahrain,1472237,03/07/20,28410,1.93
Albania,2842318,24/12/20,54827,1.93
Cape Verde,593162,16/12/20,11458,1.93
Curacao,191173,15/12/20,3699,1.93
Chile,19603736,12/08/20,378168,1.93
Colombia,51874028,23/10/20,998942,1.93
Bosnia and Herzegovina,3233530,08/11/20,62423,1.93
Botswana,2630300,17/05/21,50800,1.93
Botswana,2630300,18/05/21,50800,1.93
Botswana,2630300,19/05/21,50800,1.93
Brazil,215313504,07/09/20,4150004,1.93
Guyana,808727,19/05/21,15607,1.93
Gibraltar,32677,22/10/20,630,1.93
Guatemala,17843914,22/07/21,344221,1.93
Faeroe Islands,53117,09/09/21,1027,1.93
El Salvador,6336393,03/01/22,122063,1.93
El Salvador,6336393,04/01/22,122063,1.93
El Salvador,6336393,05/01/22,122063,1.93
El Salvador,6336393,06/01/22,122063,1.93
El Salvador,6336393,07/01/22,122234,1.93
El Salvador,6336393,08/01/22,122234,1.93
El Salvador,6336393,09/01/22,122469,1.93
Gabon,2388997,24/01/22,46198,1.93
Gabon,2388997,25/01/22,46198,1.93
Dominican Republic,11228821,03/02/21,217277,1.93
Ecuador,18001002,11/04/21,346817,1.93
Ecuador,18001002,12/04/21,347070,1.93
Ecuador,18001002,13/04/21,347589,1.93
Finland,5540745,30/07/21,106762,1.93
El Salvador,6336393,16/12/21,121384,1.92
El Salvador,6336393,17/12/21,121437,1.92
El Salvador,6336393,18/12/21,121484,1.92
El Salvador,6336393,19/12/21,121530,1.92
El Salvador,6336393,20/12/21,121530,1.92
El Salvador,6336393,21/12/21,121623,1.92
El Salvador,6336393,22/12/21,121623,1.92
El Salvador,6336393,23/12/21,121661,1.92
El Salvador,6336393,24/12/21,121741,1.92
El Salvador,6336393,25/12/21,121741,1.92
El Salvador,6336393,26/12/21,121741,1.92
El Salvador,6336393,27/12/21,121741,1.92
El Salvador,6336393,28/12/21,121741,1.92
El Salvador,6336393,29/12/21,121741,1.92
El Salvador,6336393,30/12/21,121945,1.92
El Salvador,6336393,31/12/21,121945,1.92
El Salvador,6336393,01/01/22,121945,1.92
El Salvador,6336393,02/01/22,121945,1.92
Faeroe Islands,53117,06/09/21,1020,1.92
Faeroe Islands,53117,07/09/21,1022,1.92
Faeroe Islands,53117,08/09/21,1022,1.92
Denmark,5882259,14/12/20,113095,1.92
Dominican Republic,11228821,01/02/21,215086,1.92
Dominican Republic,11228821,02/02/21,215920,1.92
Ecuador,18001002,10/04/21,344877,1.92
Gabon,2388997,21/01/22,45909,1.92
Gabon,2388997,22/01/22,45909,1.92
Gabon,2388997,23/01/22,45909,1.92
Brazil,215313504,05/09/20,4125816,1.92
Brazil,215313504,06/09/20,4140488,1.92
Cape Verde,593162,14/12/20,11361,1.92
Cape Verde,593162,15/12/20,11395,1.92
Brunei,449002,09/10/21,8599,1.92
Canada,38454328,21/01/21,738597,1.92
Chile,19603736,11/08/20,376616,1.92
Costa Rica,5180836,21/10/20,99425,1.92
Curacao,191173,14/12/20,3661,1.92
Anguilla,15877,08/09/21,305,1.92
Anguilla,15877,09/09/21,305,1.92
Belize,405285,06/12/20,7769,1.92
Barbados,281646,06/09/21,5417,1.92
Belarus,9534956,25/12/20,183006,1.92
Azerbaijan,10358078,19/12/20,199127,1.92
Bahamas,409989,30/12/20,7857,1.92
Bahamas,409989,31/12/20,7871,1.92
Bahamas,409989,01/01/21,7887,1.92
Bahamas,409989,02/01/21,7887,1.92
Bolivia,12224114,12/02/21,235098,1.92
Greece,10384972,04/03/21,199496,1.92
Guyana,808727,18/05/21,15454,1.91
High income,1250514600,13/11/20,23910970,1.91
Guatemala,17843914,21/07/21,340857,1.91
Cuba,11212198,07/07/21,214577,1.91
Bulgaria,6781955,24/11/20,129348,1.91
Cape Verde,593162,12/12/20,11302,1.91
Cape Verde,593162,13/12/20,11357,1.91
Canada,38454328,20/01/21,732754,1.91
Chile,19603736,10/08/20,375044,1.91
Colombia,51874028,22/10/20,990373,1.91
French Polynesia,306292,25/10/20,5859,1.91
Gabon,2388997,20/01/22,45663,1.91
Europe,744807803,16/11/20,14212365,1.91
European Union,450146793,11/11/20,8619327,1.91
Faeroe Islands,53117,05/09/21,1015,1.91
Finland,5540745,29/07/21,105990,1.91
El Salvador,6336393,12/12/21,121127,1.91
El Salvador,6336393,13/12/21,121200,1.91
El Salvador,6336393,14/12/21,121267,1.91
El Salvador,6336393,15/12/21,121267,1.91
Dominican Republic,11228821,31/01/21,214060,1.91
Estonia,1326064,27/12/20,25392,1.91
Eswatini,1201680,25/07/21,23005,1.91
Bolivia,12224114,11/02/21,233854,1.91
Argentina,45510324,09/10/20,871468,1.91
Armenia,2780472,06/10/20,53083,1.91
Albania,2842318,23/12/20,54317,1.91
Bahamas,409989,27/12/20,7834,1.91
Bahamas,409989,28/12/20,7834,1.91
Bahamas,409989,29/12/20,7846,1.91
Belgium,11655923,18/10/20,222253,1.91
Bermuda,64207,31/03/21,1217,1.9
Bolivia,12224114,10/02/21,232502,1.9
Bahamas,409989,22/12/20,7772,1.9
Bahamas,409989,23/12/20,7788,1.9
Bahamas,409989,24/12/20,7788,1.9
Bahamas,409989,25/12/20,7788,1.9
Bahamas,409989,26/12/20,7788,1.9
Barbados,281646,05/09/21,5349,1.9
Belarus,9534956,24/12/20,181113,1.9
Chile,19603736,09/08/20,373056,1.9
Brazil,215313504,04/09/20,4091959,1.9
Curacao,191173,13/12/20,3624,1.9
Cyprus,896007,19/12/20,17057,1.9
Cape Verde,593162,11/12/20,11262,1.9
Greece,10384972,03/03/21,197279,1.9
Grenada,125459,13/09/21,2386,1.9
Germany,83369840,24/12/20,1587115,1.9
Germany,83369840,25/12/20,1587115,1.9
Gibraltar,32677,21/10/20,621,1.9
Guyana,808727,17/05/21,15352,1.9
Finland,5540745,28/07/21,105180,1.9
Gabon,2388997,17/01/22,45405,1.9
Gabon,2388997,18/01/22,45405,1.9
Gabon,2388997,19/01/22,45405,1.9
Ecuador,18001002,08/04/21,341619,1.9
Ecuador,18001002,09/04/21,342678,1.9
Dominican Republic,11228821,30/01/21,212553,1.89
Ecuador,18001002,07/04/21,339604,1.89
Falkland Islands,3801,07/11/21,72,1.89
Finland,5540745,27/07/21,104455,1.89
Estonia,1326064,26/12/20,25027,1.89
Eswatini,1201680,24/07/21,22687,1.89
Faeroe Islands,53117,02/09/21,1002,1.89
Faeroe Islands,53117,03/09/21,1002,1.89
Faeroe Islands,53117,04/09/21,1006,1.89
French Polynesia,306292,23/10/20,5797,1.89
French Polynesia,306292,24/10/20,5797,1.89
Gabon,2388997,14/01/22,45152,1.89
Gabon,2388997,15/01/22,45152,1.89
Gabon,2388997,16/01/22,45152,1.89
El Salvador,6336393,28/11/21,119803,1.89
El Salvador,6336393,29/11/21,119803,1.89
El Salvador,6336393,30/11/21,119803,1.89
El Salvador,6336393,01/12/21,119803,1.89
El Salvador,6336393,02/12/21,119803,1.89
El Salvador,6336393,03/12/21,119803,1.89
El Salvador,6336393,04/12/21,119803,1.89
El Salvador,6336393,05/12/21,119803,1.89
El Salvador,6336393,06/12/21,119803,1.89
El Salvador,6336393,07/12/21,119803,1.89
El Salvador,6336393,08/12/21,119803,1.89
El Salvador,6336393,09/12/21,119803,1.89
El Salvador,6336393,10/12/21,119803,1.89
El Salvador,6336393,11/12/21,119803,1.89
Cape Verde,593162,09/12/20,11192,1.89
Cape Verde,593162,10/12/20,11203,1.89
Bosnia and Herzegovina,3233530,07/11/20,61212,1.89
Botswana,2630300,14/05/21,49656,1.89
Botswana,2630300,15/05/21,49656,1.89
Botswana,2630300,16/05/21,49656,1.89
Brunei,449002,08/10/21,8464,1.89
Chile,19603736,08/08/20,371023,1.89
Colombia,51874028,21/10/20,981700,1.89
Costa Rica,5180836,20/10/20,97922,1.89
Canada,38454328,19/01/21,726920,1.89
Bahrain,1472237,02/07/20,27837,1.89
Armenia,2780472,04/10/20,52496,1.89
Armenia,2780472,05/10/20,52677,1.89
Azerbaijan,10358078,18/12/20,195422,1.89
Bahamas,409989,18/12/20,7733,1.89
Bahamas,409989,19/12/20,7733,1.89
Bahamas,409989,20/12/20,7746,1.89
